,0
4229,x3197639a.1
4230,x3197639a.2
4231,x3120503a.1
4232,x3120503a.2
4233,x3216349b.1
4234,x3216349b.2
4235,x3027670b.1
4236,x3027670b.2
4237,x3085392c.1
4238,x3085392c.2
4239,x3010556a.1
4240,x3010556a.2
4241,x3232902a.1
4242,x3232902a.2
4243,x3101782a.1
4244,x3101782a.2
4245,x2766715b.1
4246,x2766715b.2
4247,x2970804c.1
4248,x2970804c.2
4249,x3178975b.1
4250,x3178975b.2
4251,x2841648a.1
4252,x2841648a.2
4253,x3029497c.1
4254,x3029497c.2
4255,x3029520b.1
4256,x3029520b.2
4257,x2766744b.1
4258,x2766744b.2
4259,x3029518b.1
4260,x3029518b.2
4261,x2936214a.1
4262,x2936214a.2
4263,x2954346b.1
4264,x2954346b.2
4265,x2879061b.1
4266,x2879061b.2
4267,x3141394b.1
4268,x3141394b.2
4269,x3142098b.1
4270,x3142098b.2
4271,x3645812c.1
4272,x3645812c.2
4273,x2916627a.1
4274,x2916627a.2
4275,x3066815c.1
4276,x3066815c.2
4277,x3179678b.1
4278,x3179678b.2
4279,x3254237a.1
4280,x3254237a.2
4281,x2710512b.1
4282,x2710512b.2
4283,x3104125b.1
4284,x3104125b.2
4285,x3010559a.1
4286,x3010559a.2
4287,x2897790c.1
4288,x2897790c.2
4289,x2711225c.1
4290,x2711225c.2
4291,x2766729a.1
4292,x2766729a.2
4293,x3235275b.1
4294,x3235275b.2
4295,x3728038a.1
4296,x3728038a.2
4297,x3048222c.1
4298,x3048222c.2
4299,x2841630c.1
4300,x2841630c.2
4301,x2991907a.1
4302,x2991907a.2
4303,x2973144c.1
4304,x2973144c.2
4305,x3178976a.1
4306,x3178976a.2
4307,x3159448a.1
4308,x3159448a.2
4309,x3231255c.1
4310,x3231255c.2
4311,x3197626c.1
4312,x3197626c.2
4313,x2802480b.1
4314,x2802480b.2
4315,x2823544a.1
4316,x2823544a.2
4317,x2841624b.1
4318,x2841624b.2
4319,x3101194c.1
4320,x3101194c.2
4321,x2841619c.1
4322,x2841619c.2
4323,x2861218c.1
4324,x2861218c.2
4325,x2710513b.1
4326,x2710513b.2
4327,x2879062c.1
4328,x2879062c.2
4329,x2879767b.1
4330,x2879767b.2
4331,x2766725c.1
4332,x2766725c.2
4333,x3141396c.1
4334,x3141396c.2
4335,x2879752b.1
4336,x2879752b.2
4337,x2991940c.1
4338,x2991940c.2
4339,x2673321a.1
4340,x2673321a.2
4341,x2673326b.1
4342,x2673326b.2
4343,x2925506c.1
4344,x2925506c.2
4345,x2730106c.1
4346,x2730106c.2
4347,x2820556a.1
4348,x2820556a.2
4349,x3235248c.1
4350,x3235248c.2
4351,x2822871b.1
4352,x2822871b.2
4353,x2955076a.1
4354,x2955076a.2
4355,x2955005b.1
4356,x2955005b.2
4357,x3254208c.1
4358,x3254208c.2
4359,x3178978a.1
4360,x3178978a.2
4361,x3235253a.1
4362,x3235253a.2
4363,x3235241c.1
4364,x3235241c.2
4365,x3197636b.1
4366,x3197636b.2
4367,x3066811b.1
4368,x3066811b.2
4369,x3632979a.1
4370,x3632979a.2
4371,x3086074c.1
4372,x3086074c.2
4373,x2674051a.1
4374,x2674051a.2
4375,x3178981b.1
4376,x3178981b.2
4377,x3046854b.1
4378,x3046854b.2
4379,x2860506b.1
4380,x2860506b.2
4381,x3048966c.1
4382,x3048966c.2
4383,x2822872b.1
4384,x2822872b.2
4385,x3214071c.1
4386,x3214071c.2
4387,x2786273b.1
4388,x2786273b.2
4389,x3104853c.1
4390,x3104853c.2
4391,x2973158c.1
4392,x2973158c.2
4393,x3216123a.1
4394,x3216123a.2
4395,x2860485b.1
4396,x2860485b.2
4397,x3235946a.1
4398,x3235946a.2
4399,x2973148a.1
4400,x2973148a.2
4401,x3066829c.1
4402,x3066829c.2
4403,x3085393c.1
4404,x3085393c.2
4405,x2673322b.1
4406,x2673322b.2
4407,x3263051c.1
4408,x3263051c.2
4409,x2860500b.1
4410,x2860500b.2
4411,x3048211a.1
4412,x3048211a.2
4413,x3728041a.1
4414,x3728041a.2
4415,x3048199b.1
4416,x3048199b.2
4417,x3104136b.1
4418,x3104136b.2
4419,x2916599a.1
4420,x2916599a.2
4421,x3104134c.1
4422,x3104134c.2
4423,x2954344c.1
4424,x2954344c.2
4425,x3142099b.1
4426,x3142099b.2
4427,x2710515c.1
4428,x2710515c.2
4429,x3011298c.1
4430,x3011298c.2
4431,x3066812a.1
4432,x3066812a.2
4433,x3141403a.1
4434,x3141403a.2
4435,x3120484c.1
4436,x3120484c.2
4437,x2860504a.1
4438,x2860504a.2
4439,x2766750c.1
4440,x2766750c.2
4441,x2879077b.1
4442,x2879077b.2
4443,x3159037b.1
4444,x3159037b.2
4445,x3160793c.1
4446,x3160793c.2
4447,x3233412a.1
4448,x3233412a.2
4449,x2841620b.1
4450,x2841620b.2
4451,x3253995c.1
4452,x3253995c.2
4453,x2936279c.1
4454,x2936279c.2
4455,x2804277c.1
4456,x2804277c.2
4457,x2860489a.1
4458,x2860489a.2
4459,x2690868c.1
4460,x2690868c.2
4461,x3176661c.1
4462,x3176661c.2
4463,x2766746c.1
4464,x2766746c.2
4465,x3189189b.1
4466,x3189189b.2
4467,x3048196b.1
4468,x3048196b.2
4469,x2879074a.1
4470,x2879074a.2
4471,x3067478a.1
4472,x3067478a.2
4473,x2766726b.1
4474,x2766726b.2
4475,x2936271a.1
4476,x2936271a.2
4477,x2917328b.1
4478,x2917328b.2
4479,x3160103c.1
4480,x3160103c.2
4481,x3448661b.1
4482,x3448661b.2
4483,x2991901b.1
4484,x2991901b.2
4485,x2860499b.1
4486,x2860499b.2
4487,x2726975b.1
4488,x2726975b.2
4489,x2673300b.1
4490,x2673300b.2
4491,x2730107c.1
4492,x2730107c.2
4493,x2916619b.1
4494,x2916619b.2
4495,x2710525c.1
4496,x2710525c.2
4497,x2804260b.1
4498,x2804260b.2
4499,x3197631a.1
4500,x3197631a.2
4501,x2973153a.1
4502,x2973153a.2
4503,x3122813a.1
4504,x3122813a.2
4505,x2935567b.1
4506,x2935567b.2
4507,x2917336c.1
4508,x2917336c.2
4509,x2954350c.1
4510,x2954350c.2
4511,x3234185b.1
4512,x3234185b.2
4513,x3160107a.1
4514,x3160107a.2
4515,x3141401a.1
4516,x3141401a.2
4517,x2972704c.1
4518,x2972704c.2
4519,x3197644a.1
4520,x3197644a.2
4521,x2897805a.1
4522,x2897805a.2
4523,x2766499c.1
4524,x2766499c.2
4525,x3104132a.1
4526,x3104132a.2
4527,x2989564b.1
4528,x2989564b.2
4529,x2991923a.1
4530,x2991923a.2
4531,x3217053c.1
4532,x3217053c.2
4533,x3216345b.1
4534,x3216345b.2
4535,x2766721a.1
4536,x2766721a.2
4537,x3119793b.1
4538,x3119793b.2
4539,x2821010a.1
4540,x2821010a.2
4541,x3104118c.1
4542,x3104118c.2
4543,x3160101a.1
4544,x3160101a.2
4545,x2692633c.1
4546,x2692633c.2
4547,x2691950c.1
4548,x2691950c.2
4549,x3160108b.1
4550,x3160108b.2
4551,x2822873b.1
4552,x2822873b.2
4553,x3048887b.1
4554,x3048887b.2
4555,x3254227b.1
4556,x3254227b.2
4557,x2992624a.1
4558,x2992624a.2
4559,x3226771a.1
4560,x3226771a.2
4561,x3086002c.1
4562,x3086002c.2
4563,x3045895c.1
4564,x3045895c.2
4565,x2973160b.1
4566,x2973160b.2
4567,x2764403a.1
4568,x2764403a.2
4569,x3122812b.1
4570,x3122812b.2
4571,x3176660b.1
4572,x3176660b.2
4573,x2991943c.1
4574,x2991943c.2
4575,x2691941c.1
4576,x2691941c.2
4577,x2983432a.1
4578,x2983432a.2
4579,x3215549b.1
4580,x3215549b.2
4581,x2955077c.1
4582,x2955077c.2
4583,x2973157a.1
4584,x2973157a.2
4585,x2691951c.1
4586,x2691951c.2
4587,x3030199c.1
4588,x3030199c.2
4589,x2692655c.1
4590,x2692655c.2
4591,x2785546a.1
4592,x2785546a.2
4593,x2935559a.1
4594,x2935559a.2
4595,x2972930a.1
4596,x2972930a.2
4597,x2822866b.1
4598,x2822866b.2
4599,x2748781a.1
4600,x2748781a.2
4601,x3645810c.1
4602,x3645810c.2
4603,x2879076c.1
4604,x2879076c.2
4605,x2841616a.1
4606,x2841616a.2
4607,x2935554a.1
4608,x2935554a.2
4609,x2879075a.1
4610,x2879075a.2
4611,x2839305a.1
4612,x2839305a.2
4613,x2879753b.1
4614,x2879753b.2
4615,x2748129a.1
4616,x2748129a.2
4617,x2991906a.1
4618,x2991906a.2
4619,x2804247b.1
4620,x2804247b.2
4621,x3195318b.1
4622,x3195318b.2
4623,x3048888c.1
4624,x3048888c.2
4625,x2935552c.1
4626,x2935552c.2
4627,x2876797a.1
4628,x2876797a.2
4629,x3085389b.1
4630,x3085389b.2
4631,x2916603b.1
4632,x2916603b.2
4633,x2710518a.1
4634,x2710518a.2
4635,x3160896c.1
4636,x3160896c.2
4637,x2897776c.1
4638,x2897776c.2
4639,x2913406b.1
4640,x2913406b.2
4641,x2991915b.1
4642,x2991915b.2
4643,x2711224b.1
4644,x2711224b.2
4645,x2897766c.1
4646,x2897766c.2
4647,x2897775c.1
4648,x2897775c.2
4649,x3029495b.1
4650,x3029495b.2
4651,x2911069b.1
4652,x2911069b.2
4653,x3197633a.1
4654,x3197633a.2
4655,x3066817a.1
4656,x3066817a.2
4657,x2879089c.1
4658,x2879089c.2
4659,x3195315a.1
4660,x3195315a.2
4661,x2785529c.1
4662,x2785529c.2
4663,x2992656a.1
4664,x2992656a.2
4665,x2692661a.1
4666,x2692661a.2
4667,x3160114a.1
4668,x3160114a.2
4669,x3082992a.1
4670,x3082992a.2
4671,x2710537b.1
4672,x2710537b.2
4673,x3254238b.1
4674,x3254238b.2
4675,x2862616c.1
4676,x2862616c.2
4677,x2785526b.1
4678,x2785526b.2
4679,x2915542a.1
4680,x2915542a.2
4681,x2915542b.1
4682,x2915542b.2
4683,x2915542c.1
4684,x2915542c.2
4685,x3122820a.1
4686,x3122820a.2
4687,x3029505c.1
4688,x3029505c.2
4689,x2785522b.1
4690,x2785522b.2
4691,x2710543c.1
4692,x2710543c.2
4693,x2917310b.1
4694,x2917310b.2
4695,x3082993a.1
4696,x3082993a.2
4697,x3729298a.1
4698,x3729298a.2
4699,x2990826a.1
4700,x2990826a.2
4701,x2990826b.1
4702,x2990826b.2
4703,x2990826c.1
4704,x2990826c.2
4705,x2897792a.1
4706,x2897792a.2
4707,x2804261c.1
4708,x2804261c.2
4709,x3189190a.1
4710,x3189190a.2
4711,x2689691a.1
4712,x2689691a.2
4713,x3195751a.1
4714,x3195751a.2
4715,x2785517c.1
4716,x2785517c.2
4717,x2916606c.1
4718,x2916606c.2
4719,x3254217c.1
4720,x3254217c.2
4721,x2841641b.1
4722,x2841641b.2
4723,x2804256b.1
4724,x2804256b.2
4725,x3122818c.1
4726,x3122818c.2
4727,x2691953a.1
4728,x2691953a.2
4729,x2692654a.1
4730,x2692654a.2
4731,x3235246b.1
4732,x3235246b.2
4733,x2955078a.1
4734,x2955078a.2
4735,x3139598b.1
4736,x3139598b.2
4737,x2763812c.1
4738,x2763812c.2
4739,x2767414c.1
4740,x2767414c.2
4741,x2991918b.1
4742,x2991918b.2
4743,x3008248a.1
4744,x3008248a.2
4745,x3160865a.1
4746,x3160865a.2
4747,x3029510b.1
4748,x3029510b.2
4749,x2748126c.1
4750,x2748126c.2
4751,x3216358a.1
4752,x3216358a.2
4753,x2936276b.1
4754,x2936276b.2
4755,x2729207c.1
4756,x2729207c.2
4757,x2897768c.1
4758,x2897768c.2
4759,x2917255c.1
4760,x2917255c.2
4761,x2933120c.1
4762,x2933120c.2
4763,x2684420b.1
4764,x2684420b.2
4765,x2766723a.1
4766,x2766723a.2
4767,x3104120b.1
4768,x3104120b.2
4769,x3066813b.1
4770,x3066813b.2
4771,x2822860b.1
4772,x2822860b.2
4773,x2933135a.1
4774,x2933135a.2
4775,x3649298a.1
4776,x3649298a.2
4777,x3104130b.1
4778,x3104130b.2
4779,x2785538a.1
4780,x2785538a.2
4781,x3122849b.1
4782,x3122849b.2
4783,x2879794a.1
4784,x2879794a.2
4785,x2879069a.1
4786,x2879069a.2
4787,x3104113a.1
4788,x3104113a.2
4789,x2861222a.1
4790,x2861222a.2
4791,x3141411c.1
4792,x3141411c.2
4793,x3178982a.1
4794,x3178982a.2
4795,x3029498c.1
4796,x3029498c.2
4797,x2952013a.1
4798,x2952013a.2
4799,x2860488b.1
4800,x2860488b.2
4801,x2691945c.1
4802,x2691945c.2
4803,x3214549a.1
4804,x3214549a.2
4805,x2710536a.1
4806,x2710536a.2
4807,x2804956a.1
4808,x2804956a.2
4809,x3160105c.1
4810,x3160105c.2
4811,x3010563a.1
4812,x3010563a.2
4813,x3649297a.1
4814,x3649297a.2
4815,x2823611a.1
4816,x2823611a.2
4817,x2860487c.1
4818,x2860487c.2
4819,x3197629b.1
4820,x3197629b.2
4821,x2691943b.1
4822,x2691943b.2
4823,x2673311a.1
4824,x2673311a.2
4825,x2767343c.1
4826,x2767343c.2
4827,x2879063b.1
4828,x2879063b.2
4829,x3254219c.1
4830,x3254219c.2
4831,x3197653b.1
4832,x3197653b.2
4833,x3251806b.1
4834,x3251806b.2
4835,x2673308b.1
4836,x2673308b.2
4837,x3254203b.1
4838,x3254203b.2
4839,x2814529a.1
4840,x2814529a.2
4841,x2814529b.1
4842,x2814529b.2
4843,x2814529c.1
4844,x2814529c.2
4845,x2823592a.1
4846,x2823592a.2
4847,x2766718c.1
4848,x2766718c.2
4849,x2727795c.1
4850,x2727795c.2
4851,x2955055b.1
4852,x2955055b.2
4853,x2766722b.1
4854,x2766722b.2
4855,x2804957c.1
4856,x2804957c.2
4857,x3010570a.1
4858,x3010570a.2
4859,x3649299a.1
4860,x3649299a.2
4861,x2766717c.1
4862,x2766717c.2
4863,x3254870c.1
4864,x3254870c.2
4865,x2801895b.1
4866,x2801895b.2
4867,x2673320b.1
4868,x2673320b.2
4869,x3198358b.1
4870,x3198358b.2
4871,x3064514c.1
4872,x3064514c.2
4873,x2729429a.1
4874,x2729429a.2
4875,x2785525c.1
4876,x2785525c.2
4877,x2860492c.1
4878,x2860492c.2
4879,x2973154a.1
4880,x2973154a.2
4881,x2691973a.1
4882,x2691973a.2
4883,x3085394c.1
4884,x3085394c.2
4885,x2897791b.1
4886,x2897791b.2
4887,x2726983a.1
4888,x2726983a.2
4889,x2711234b.1
4890,x2711234b.2
4891,x3178980c.1
4892,x3178980c.2
4893,x3728039a.1
4894,x3728039a.2
4895,x2786266a.1
4896,x2786266a.2
4897,x2954338b.1
4898,x2954338b.2
4899,x3254869b.1
4900,x3254869b.2
4901,x3198356c.1
4902,x3198356c.2
4903,x2730163c.1
4904,x2730163c.2
4905,x3048965b.1
4906,x3048965b.2
4907,x3010561a.1
4908,x3010561a.2
4909,x3160102b.1
4910,x3160102b.2
4911,x3066806c.1
4912,x3066806c.2
4913,x3216361b.1
4914,x3216361b.2
4915,x2879092c.1
4916,x2879092c.2
4917,x3104117c.1
4918,x3104117c.2
4919,x2935568b.1
4920,x2935568b.2
4921,x2710530b.1
4922,x2710530b.2
4923,x2841618a.1
4924,x2841618a.2
4925,x3728043a.1
4926,x3728043a.2
4927,x2897765b.1
4928,x2897765b.2
4929,x2804283a.1
4930,x2804283a.2
4931,x3150961c.1
4932,x3150961c.2
4933,x2859391b.1
4934,x2859391b.2
4935,x3254206b.1
4936,x3254206b.2
4937,x3104122a.1
4938,x3104122a.2
4939,x3254218a.1
4940,x3254218a.2
4941,x2804255b.1
4942,x2804255b.2
4943,x2766748a.1
4944,x2766748a.2
4945,x2691938b.1
4946,x2691938b.2
4947,x3027671a.1
4948,x3027671a.2
4949,x2860501b.1
4950,x2860501b.2
4951,x2897764b.1
4952,x2897764b.2
4953,x3068944b.1
4954,x3068944b.2
4955,x2897781a.1
4956,x2897781a.2
4957,x2748132a.1
4958,x2748132a.2
4959,x2766727b.1
4960,x2766727b.2
4961,x2954339b.1
4962,x2954339b.2
4963,x2673316a.1
4964,x2673316a.2
4965,x3649304a.1
4966,x3649304a.2
4967,x2710508b.1
4968,x2710508b.2
4969,x2710520a.1
4970,x2710520a.2
4971,x3010567c.1
4972,x3010567c.2
4973,x2876798b.1
4974,x2876798b.2
4975,x3253570c.1
4976,x3253570c.2
4977,x3216350a.1
4978,x3216350a.2
4979,x2804257b.1
4980,x2804257b.2
4981,x3048937c.1
4982,x3048937c.2
4983,x2748157a.1
4984,x2748157a.2
4985,x3008237c.1
4986,x3008237c.2
4987,x3235258a.1
4988,x3235258a.2
4989,x3235258b.1
4990,x3235258b.2
4991,x3235258c.1
4992,x3235258c.2
4993,x2766738c.1
4994,x2766738c.2
4995,x2691948b.1
4996,x2691948b.2
4997,x2674052c.1
4998,x2674052c.2
4999,x3160868b.1
5000,x3160868b.2
5001,x3048889c.1
5002,x3048889c.2
5003,x3236004c.1
5004,x3236004c.2
5005,x3235255b.1
5006,x3235255b.2
5007,x3067447a.1
5008,x3067447a.2
5009,x2989432b.1
5010,x2989432b.2
5011,x2973164a.1
5012,x2973164a.2
5013,x3010565c.1
5014,x3010565c.2
5015,x2689678b.1
5016,x2689678b.2
5017,x2748840b.1
5018,x2748840b.2
5019,x2989566b.1
5020,x2989566b.2
5021,x3141388c.1
5022,x3141388c.2
5023,x2673317a.1
5024,x2673317a.2
5025,x2822870c.1
5026,x2822870c.2
5027,x2745799c.1
5028,x2745799c.2
5029,x2786274c.1
5030,x2786274c.2
5031,x2897772a.1
5032,x2897772a.2
5033,x2935566c.1
5034,x2935566c.2
5035,x3091052a.1
5036,x3091052a.2
5037,x3010566c.1
5038,x3010566c.2
5039,x3104131a.1
5040,x3104131a.2
5041,x3216336a.1
5042,x3216336a.2
5043,x2858166a.1
5044,x2858166a.2
5045,x2748128c.1
5046,x2748128c.2
5047,x2673318c.1
5048,x2673318c.2
5049,x2973169a.1
5050,x2973169a.2
5051,x3160106a.1
5052,x3160106a.2
5053,x2842384c.1
5054,x2842384c.2
5055,x2767341c.1
5056,x2767341c.2
5057,x3189188c.1
5058,x3189188c.2
5059,x2710544a.1
5060,x2710544a.2
5061,x3160123a.1
5062,x3160123a.2
5063,x2991927b.1
5064,x2991927b.2
5065,x3122847a.1
5066,x3122847a.2
5067,x3008232b.1
5068,x3008232b.2
5069,x3179607b.1
5070,x3179607b.2
5071,x2673346c.1
5072,x2673346c.2
5073,x3104127b.1
5074,x3104127b.2
5075,x3195321a.1
5076,x3195321a.2
5077,x2673303c.1
5078,x2673303c.2
5079,x2895461a.1
5080,x2895461a.2
5081,x3027116a.1
5082,x3027116a.2
5083,x2992657a.1
5084,x2992657a.2
5085,x3104154c.1
5086,x3104154c.2
5087,x3010580b.1
5088,x3010580b.2
5089,x3727710a.1
5090,x3727710a.2
5091,x2692664c.1
5092,x2692664c.2
5093,x3215385a.1
5094,x3215385a.2
5095,x3215385b.1
5096,x3215385b.2
5097,x3215385c.1
5098,x3215385c.2
5099,x2860493a.1
5100,x2860493a.2
5101,x3177881c.1
5102,x3177881c.2
5103,x3727709a.1
5104,x3727709a.2
5105,x2785528b.1
5106,x2785528b.2
5107,x2973171b.1
5108,x2973171b.2
5109,x2785523c.1
5110,x2785523c.2
5111,x3649300a.1
5112,x3649300a.2
5113,x2748133c.1
5114,x2748133c.2
5115,x3233353a.1
5116,x3233353a.2
5117,x2785547b.1
5118,x2785547b.2
5119,x2897800b.1
5120,x2897800b.2
5121,x2991939b.1
5122,x2991939b.2
5123,x2948732b.1
5124,x2948732b.2
5125,x0247162b.1
5126,x0247162b.2
5127,x2879065b.1
5128,x2879065b.2
5129,x3104121a.1
5130,x3104121a.2
5131,x2763153a.1
5132,x2763153a.2
5133,x2766724c.1
5134,x2766724c.2
5135,x2805031c.1
5136,x2805031c.2
5137,x2805036b.1
5138,x2805036b.2
5139,x3197625c.1
5140,x3197625c.2
5141,x3142049c.1
5142,x3142049c.2
5143,x3342743c.1
5144,x3342743c.2
5145,x2785524c.1
5146,x2785524c.2
5147,x2973166c.1
5148,x2973166c.2
5149,x3225319b.1
5150,x3225319b.2
5151,x3270814a.1
5152,x3270814a.2
5153,x3122814c.1
5154,x3122814c.2
5155,x2897770c.1
5156,x2897770c.2
5157,x3197634b.1
5158,x3197634b.2
5159,x3030204a.1
5160,x3030204a.2
5161,x3102286b.1
5162,x3102286b.2
5163,x2801909c.1
5164,x2801909c.2
5165,x3122811a.1
5166,x3122811a.2
5167,x2822869a.1
5168,x2822869a.2
5169,x3086098a.1
5170,x3086098a.2
5171,x3120504a.1
5172,x3120504a.2
5173,x3727712a.1
5174,x3727712a.2
5175,x3101789a.1
5176,x3101789a.2
5177,x3254210c.1
5178,x3254210c.2
5179,x2730187a.1
5180,x2730187a.2
5181,x3216367b.1
5182,x3216367b.2
5183,x2710509c.1
5184,x2710509c.2
5185,x3066805a.1
5186,x3066805a.2
5187,x3197661c.1
5188,x3197661c.2
5189,x3179608c.1
5190,x3179608c.2
5191,x2916234a.1
5192,x2916234a.2
5193,x3085402a.1
5194,x3085402a.2
5195,x2875754c.1
5196,x2875754c.2
5197,x2860478b.1
5198,x2860478b.2
5199,x2766732b.1
5200,x2766732b.2
5201,x3198355b.1
5202,x3198355b.2
5203,x3065665a.1
5204,x3065665a.2
5205,x2897771b.1
5206,x2897771b.2
5207,x2785516b.1
5208,x2785516b.2
5209,x2729206c.1
5210,x2729206c.2
5211,x3195310a.1
5212,x3195310a.2
5213,x3232301c.1
5214,x3232301c.2
5215,x3048946c.1
5216,x3048946c.2
5217,x2861157c.1
5218,x2861157c.2
5219,x3029183b.1
5220,x3029183b.2
5221,x3085396a.1
5222,x3085396a.2
5223,x2748146a.1
5224,x2748146a.2
5225,x2691954b.1
5226,x2691954b.2
5227,x2895449c.1
5228,x2895449c.2
5229,x2991911c.1
5230,x2991911c.2
5231,x2785515c.1
5232,x2785515c.2
5233,x2804262a.1
5234,x2804262a.2
5235,x0247160b.1
5236,x0247160b.2
5237,x2785537a.1
5238,x2785537a.2
5239,x3122819c.1
5240,x3122819c.2
5241,x2804245b.1
5242,x2804245b.2
5243,x2879068b.1
5244,x2879068b.2
5245,x2767409b.1
5246,x2767409b.2
5247,x2685809a.1
5248,x2685809a.2
5249,x3197637c.1
5250,x3197637c.2
5251,x3066818b.1
5252,x3066818b.2
5253,x2763407c.1
5254,x2763407c.2
5255,x2711226b.1
5256,x2711226b.2
5257,x3160109b.1
5258,x3160109b.2
5259,x2710516a.1
5260,x2710516a.2
5261,x3197641a.1
5262,x3197641a.2
5263,x2954351c.1
5264,x2954351c.2
5265,x2804272b.1
5266,x2804272b.2
5267,x2785519a.1
5268,x2785519a.2
5269,x2955006c.1
5270,x2955006c.2
5271,x3104123c.1
5272,x3104123c.2
5273,x2729414a.1
5274,x2729414a.2
5275,x2729414b.1
5276,x2729414b.2
5277,x2729414c.1
5278,x2729414c.2
5279,x2692660a.1
5280,x2692660a.2
5281,x2897793a.1
5282,x2897793a.2
5283,x3235266c.1
5284,x3235266c.2
5285,x2915534a.1
5286,x2915534a.2
5287,x2804259a.1
5288,x2804259a.2
5289,x2764399b.1
5290,x2764399b.2
5291,x2822863c.1
5292,x2822863c.2
5293,x3217057a.1
5294,x3217057a.2
5295,x3215203a.1
5296,x3215203a.2
5297,x3215203b.1
5298,x3215203b.2
5299,x3215203c.1
5300,x3215203c.2
5301,x3048221a.1
5302,x3048221a.2
5303,x2767408c.1
5304,x2767408c.2
5305,x3122848c.1
5306,x3122848c.2
5307,x2841635a.1
5308,x2841635a.2
5309,x2973162b.1
5310,x2973162b.2
5311,x3122821b.1
5312,x3122821b.2
5313,x3123452c.1
5314,x3123452c.2
5315,x3029500a.1
5316,x3029500a.2
5317,x3216344b.1
5318,x3216344b.2
5319,x2748125c.1
5320,x2748125c.2
5321,x2785520b.1
5322,x2785520b.2
5323,x3104119a.1
5324,x3104119a.2
5325,x2710517a.1
5326,x2710517a.2
5327,x3048227a.1
5328,x3048227a.2
5329,x3048209b.1
5330,x3048209b.2
5331,x3216370a.1
5332,x3216370a.2
5333,x3216370b.1
5334,x3216370b.2
5335,x3216370c.1
5336,x3216370c.2
5337,x3066819a.1
5338,x3066819a.2
5339,x2673314c.1
5340,x2673314c.2
5341,x3197643b.1
5342,x3197643b.2
5343,x2803194c.1
5344,x2803194c.2
5345,x2916617b.1
5346,x2916617b.2
5347,x3778577c.1
5348,x3778577c.2
5349,x2991916b.1
5350,x2991916b.2
5351,x2897554c.1
5352,x2897554c.2
5353,x3141397b.1
5354,x3141397b.2
5355,x2916608c.1
5356,x2916608c.2
5357,x3082983b.1
5358,x3082983b.2
5359,x2804248b.1
5360,x2804248b.2
5361,x2841639a.1
5362,x2841639a.2
5363,x3197645a.1
5364,x3197645a.2
5365,x2730108c.1
5366,x2730108c.2
5367,x2897806c.1
5368,x2897806c.2
5369,x3178977c.1
5370,x3178977c.2
5371,x2841631c.1
5372,x2841631c.2
5373,x3235945c.1
5374,x3235945c.2
5375,x2748839b.1
5376,x2748839b.2
5377,x2989571a.1
5378,x2989571a.2
5379,x3552667c.1
5380,x3552667c.2
5381,x3216347c.1
5382,x3216347c.2
5383,x2897789b.1
5384,x2897789b.2
5385,x3160100b.1
5386,x3160100b.2
5387,x2973156b.1
5388,x2973156b.2
5389,x3048214a.1
5390,x3048214a.2
5391,x2766719a.1
5392,x2766719a.2
5393,x2729401b.1
5394,x2729401b.2
5395,x2991640c.1
5396,x2991640c.2
5397,x3139366a.1
5398,x3139366a.2
5399,x2728247a.1
5400,x2728247a.2
5401,x2728247b.1
5402,x2728247b.2
5403,x2728247c.1
5404,x2728247c.2
5405,x2673306c.1
5406,x2673306c.2
5407,x2954357a.1
5408,x2954357a.2
5409,x3141395c.1
5410,x3141395c.2
5411,x2876796a.1
5412,x2876796a.2
5413,x3197642c.1
5414,x3197642c.2
5415,x3254873c.1
5416,x3254873c.2
5417,x2822858b.1
5418,x2822858b.2
5419,x3728040a.1
5420,x3728040a.2
5421,x3157710b.1
5422,x3157710b.2
5423,x2710514b.1
5424,x2710514b.2
5425,x2763072b.1
5426,x2763072b.2
5427,x2710519a.1
5428,x2710519a.2
5429,x3727711a.1
5430,x3727711a.2
5431,x2691936a.1
5432,x2691936a.2
5433,x2841638c.1
5434,x2841638c.2
5435,x3254209c.1
5436,x3254209c.2
5437,x3010557a.1
5438,x3010557a.2
5439,x2820528c.1
5440,x2820528c.2
5441,x3251808a.1
5442,x3251808a.2
5443,x3649305a.1
5444,x3649305a.2
5445,x3157718a.1
5446,x3157718a.2
5447,x3010569a.1
5448,x3010569a.2
5449,x2785527a.1
5450,x2785527a.2
5451,x3047073c.1
5452,x3047073c.2
5453,x3649306a.1
5454,x3649306a.2
5455,x2973161a.1
5456,x2973161a.2
5457,x2688692b.1
5458,x2688692b.2
5459,x3254220c.1
5460,x3254220c.2
5461,x3141389a.1
5462,x3141389a.2
5463,x3197618a.1
5464,x3197618a.2
5465,x3143999a.1
5466,x3143999a.2
5467,x2691949b.1
5468,x2691949b.2
5469,x3066807c.1
5470,x3066807c.2
5471,x2876812a.1
5472,x2876812a.2
5473,x2841634b.1
5474,x2841634b.2
5475,x3235245c.1
5476,x3235245c.2
5477,x3104135a.1
5478,x3104135a.2
5479,x2952014a.1
5480,x2952014a.2
5481,x3048205c.1
5482,x3048205c.2
5483,x2861223b.1
5484,x2861223b.2
5485,x2936268c.1
5486,x2936268c.2
5487,x2879055c.1
5488,x2879055c.2
5489,x2690941b.1
5490,x2690941b.2
5491,x2897773a.1
5492,x2897773a.2
5493,x3104850c.1
5494,x3104850c.2
5495,x3139086b.1
5496,x3139086b.2
5497,x3727707a.1
5498,x3727707a.2
5499,x3030126c.1
5500,x3030126c.2
